user_id,bio,contact_details
47425,Teacher,901-233-0388
47426,Professor,422-391-2684
47427,Quality Engineer,256-512-1071
47428,Accounting Assistant IV,826-903-7774
47429,Food Chemist,826-871-0526
47430,Electrical Engineer,491-344-6327
47431,Safety Technician I,443-819-8289
47432,Database Administrator II,923-549-8198
47433,Account Representative II,507-958-2157
47434,Dental Hygienist,734-254-3370
47435,Human Resources Manager,654-814-7582
47436,Assistant Manager,187-483-0314
47437,Biostatistician I,553-577-7844
47438,Environmental Specialist,214-966-6015
47439,Internal Auditor,865-624-0891
47440,Senior Financial Analyst,832-302-8250
47441,Payment Adjustment Coordinator,572-292-3450
47442,Marketing Manager,433-709-1171
47443,Chief Design Engineer,805-899-0938
47444,Director of Sales,509-412-3271
47445,Account Coordinator,904-676-6656
47446,Payment Adjustment Coordinator,449-589-9771
47447,Database Administrator II,600-763-1618
47448,Health Coach I,215-910-8106
47449,Design Engineer,213-737-2990
47450,Quality Engineer,351-408-5912
47451,Quality Engineer,428-331-6217
47452,Nurse,244-306-2790
47453,Assistant Manager,644-595-8118
47454,Software Engineer I,814-833-9428
47455,Structural Analysis Engineer,283-981-4757
47456,VP Marketing,487-899-7521
47457,Senior Sales Associate,260-759-8759
47458,Account Executive,138-474-0926
47459,Computer Systems Analyst III,275-700-4438
47460,Automation Specialist I,708-868-2599
47461,Structural Analysis Engineer,330-533-8170
47462,Civil Engineer,630-123-0484
47463,Electrical Engineer,822-449-2011
47464,Accountant II,235-170-7905
47465,Junior Executive,709-236-1001
47466,Administrative Officer,545-373-2924
47467,Senior Editor,485-850-2816
47468,Geological Engineer,415-279-4026
47469,Assistant Manager,537-264-0502
47470,Health Coach IV,635-261-5344
47471,Senior Editor,321-459-4683
47472,Speech Pathologist,482-681-9016
47473,Editor,333-708-4677
47474,Administrative Assistant IV,738-243-6146
47475,Editor,419-741-0478
47476,Professor,819-810-1148
47477,Biostatistician IV,796-631-8256
47478,Actuary,176-973-8339
47479,Senior Sales Associate,950-128-9999
47480,Compensation Analyst,832-710-4436
47481,Clinical Specialist,758-890-3794
47482,Staff Scientist,864-964-0696
47483,Technical Writer,775-233-6870
47484,Assistant Manager,374-905-0968
47485,Mechanical Systems Engineer,331-369-5794
47486,Senior Editor,222-524-6346
47487,Editor,952-166-8797
47488,VP Accounting,105-181-6266
47489,Statistician II,633-529-1969
47490,Automation Specialist III,795-533-7908
47491,Recruiting Manager,687-227-8677
47492,Automation Specialist I,482-104-8480
47493,Research Associate,612-295-2638
47494,Chemical Engineer,782-603-2216
47495,VP Marketing,856-452-7720
47496,Community Outreach Specialist,473-776-3308
47497,Media Manager I,900-621-8155
47498,GIS Technical Architect,616-525-2989
47499,VP Sales,187-832-8225
47500,Director of Sales,772-155-9802
47501,Librarian,749-111-8394
47502,Database Administrator I,837-864-2066
47503,GIS Technical Architect,681-956-1100
47504,Environmental Tech,517-885-3665
47505,Health Coach I,149-653-5203
47506,Professor,732-870-8451
47507,Quality Control Specialist,597-106-3672
47508,Administrative Assistant II,497-919-8689
47509,Food Chemist,884-766-7430
47510,Design Engineer,710-559-6366
47511,Recruiter,624-865-0059
47512,Geologist I,333-510-5079
47513,Assistant Professor,805-165-7989
47514,Executive Secretary,673-287-8588
47515,Chemical Engineer,184-394-7113
47516,Electrical Engineer,931-919-8661
47517,Design Engineer,309-116-5647
47518,Web Developer I,212-726-6461
47519,Assistant Manager,690-777-3928
47520,Research Associate,754-841-6954
47521,Tax Accountant,710-889-3291
47522,Research Assistant IV,222-862-7989
47523,VP Accounting,431-813-7034
47524,Safety Technician IV,573-444-1969
47525,Registered Nurse,104-443-1244
47526,Programmer III,348-670-3158
47527,Executive Secretary,668-244-9629
47528,Recruiter,342-900-7003
47529,Environmental Tech,126-278-6556
47530,Civil Engineer,313-293-0430
47531,Graphic Designer,607-872-3940
47532,Pharmacist,264-791-5281
47533,Librarian,232-926-7080
47534,Structural Engineer,289-519-4553
47535,Information Systems Manager,432-410-3167
47536,Account Coordinator,889-151-9969
47537,Marketing Manager,339-175-6912
47538,Research Associate,450-508-1859
47539,Graphic Designer,752-746-4925
47540,Senior Editor,254-426-1951
47541,Senior Sales Associate,177-540-3865
47542,Staff Scientist,587-785-2116
47543,Developer II,301-366-1196
47544,Assistant Manager,148-783-5690
47545,Nuclear Power Engineer,681-570-3713
47546,Web Designer IV,100-956-9925
47547,Accounting Assistant I,800-764-4364
47548,Information Systems Manager,466-824-0022
47549,Analog Circuit Design manager,852-189-1182
47550,Help Desk Operator,313-937-6604
47551,Sales Representative,628-982-7831
47552,Budget/Accounting Analyst I,323-800-5357
47553,Tax Accountant,877-582-7363
47554,Marketing Manager,533-617-1463
47555,Operator,446-680-4284
47556,Payment Adjustment Coordinator,304-325-5929
47557,Software Consultant,792-374-0139
47558,Financial Advisor,468-501-6035
47559,Teacher,446-437-1773
47560,Environmental Specialist,525-737-2924
47561,Computer Systems Analyst II,154-302-2549
47562,Civil Engineer,831-765-0205
47563,Chief Design Engineer,119-347-5167
47564,Senior Financial Analyst,208-928-3744
47565,Associate Professor,180-869-8624
47566,Analyst Programmer,650-115-2721
47567,Technical Writer,167-344-8980
47568,Senior Editor,340-146-5847
47569,Media Manager I,599-364-2259
47570,Administrative Officer,600-424-0144
47571,Software Consultant,995-721-6987
47572,Senior Editor,607-602-3359
47573,Librarian,575-781-7796
47574,Structural Engineer,972-696-9835
47575,Office Assistant III,414-620-6223
47576,Information Systems Manager,665-200-8455
47577,Senior Cost Accountant,675-723-7538
47578,Administrative Assistant II,847-309-9838
47579,Statistician I,380-298-2946
47580,Geologist IV,535-597-7104
47581,Clinical Specialist,982-436-1025
47582,Accounting Assistant IV,497-976-5100
47583,VP Product Management,239-755-1120
47584,Speech Pathologist,781-367-7282
47585,Compensation Analyst,403-258-2354
47586,Recruiting Manager,736-253-5158
47587,Director of Sales,890-121-5283
47588,Engineer III,129-478-7723
47589,Director of Sales,428-766-4387
47590,VP Quality Control,329-579-7824
47591,Electrical Engineer,524-630-9946
47592,Health Coach III,929-946-0273
47593,Help Desk Technician,489-482-4411
47594,Computer Systems Analyst II,609-904-9074
47595,Project Manager,484-334-2629
47596,Physical Therapy Assistant,276-346-6293
47597,Chief Design Engineer,704-405-1450
47598,Accountant IV,434-917-9688
47599,Internal Auditor,105-810-2931
47600,Health Coach I,248-686-4714
47601,Account Representative IV,912-351-6271
47602,Dental Hygienist,686-481-3403
47603,Executive Secretary,225-875-7776
47604,Nurse Practicioner,288-919-5948
47605,Account Representative III,853-350-9882
47606,Chemical Engineer,619-488-4441
47607,Information Systems Manager,242-263-0542
47608,Staff Accountant IV,966-669-8771
47609,Civil Engineer,602-163-1289
47610,Paralegal,789-401-9088
47611,Environmental Specialist,908-896-4149
47612,Developer II,915-374-5835
47613,Account Executive,218-330-5811
47614,Media Manager II,787-574-4824
47615,Legal Assistant,652-699-1751
47616,Food Chemist,623-837-5072
47617,GIS Technical Architect,185-986-7210
47618,Teacher,592-721-9651
47619,Database Administrator III,291-404-1498
47620,Account Coordinator,851-137-6449
47621,VP Sales,813-389-9521
47622,Assistant Professor,250-333-8574
47623,Account Coordinator,719-792-5056
47624,Senior Cost Accountant,372-827-2848
47625,Occupational Therapist,522-380-5729
47626,Nuclear Power Engineer,751-591-2948
47627,Programmer II,919-564-4270
47628,Librarian,768-482-5177
47629,Accounting Assistant II,329-319-2719
47630,Business Systems Development Analyst,744-524-0216
47631,Media Manager IV,388-266-9107
47632,Chief Design Engineer,272-698-3199
47633,Assistant Media Planner,582-999-1360
47634,Web Developer I,263-471-0313
47635,Librarian,530-286-7878
47636,Software Engineer III,801-106-4746
47637,Help Desk Operator,775-597-1065
47638,Senior Editor,158-399-2056
47639,Occupational Therapist,728-671-4596
47640,Budget/Accounting Analyst I,347-244-7074
47641,Product Engineer,394-455-7854
47642,Food Chemist,418-604-6259
47643,Analog Circuit Design manager,169-853-7283
47644,Junior Executive,338-118-7737
47645,Research Nurse,615-333-3497
47646,Technical Writer,696-232-0209
47647,Senior Quality Engineer,699-712-9154
47648,Civil Engineer,543-459-7814
47649,Product Engineer,159-913-6079
47650,Cost Accountant,832-611-0698
47651,Geologist IV,337-495-9815
47652,Structural Analysis Engineer,155-541-7929
47653,Graphic Designer,819-180-1310
47654,Teacher,315-682-2230
47655,Sales Representative,439-884-1757
47656,Computer Systems Analyst III,480-628-9218
47657,Senior Financial Analyst,860-124-5084
47658,Help Desk Technician,688-574-7383
47659,Physical Therapy Assistant,165-902-7588
47660,Account Representative I,881-697-3936
47661,Food Chemist,956-616-0056
47662,Actuary,932-703-4318
47663,Compensation Analyst,895-567-3403
47664,Senior Developer,149-902-0871
47665,Marketing Manager,865-599-8753
47666,Electrical Engineer,896-936-0682
47667,Project Manager,649-747-6967
47668,Senior Cost Accountant,430-975-6097
47669,Marketing Manager,513-155-9205
47670,Senior Financial Analyst,641-654-0552
47671,Occupational Therapist,419-517-3898
47672,Analog Circuit Design manager,568-281-6172
47673,Database Administrator IV,527-678-2487
47674,Information Systems Manager,156-306-3183
47675,Programmer Analyst II,997-813-1465
47676,Assistant Manager,150-655-5203
47677,VP Accounting,290-979-0998
47678,Speech Pathologist,759-164-5369
47679,Senior Sales Associate,574-200-5573
47680,Administrative Officer,834-467-3201
47681,Human Resources Manager,381-480-9117
47682,Product Engineer,175-698-3116
47683,Chemical Engineer,463-822-9747
47684,Software Test Engineer IV,764-407-1556
47685,VP Product Management,930-511-0193
47686,Developer III,854-186-2205
47687,Registered Nurse,718-573-5545
47688,Product Engineer,176-759-1785
47689,Product Engineer,928-918-1123
47690,Teacher,828-559-8157
47691,Geologist I,917-156-3742
47692,Dental Hygienist,591-463-7145
47693,Project Manager,405-995-9088
47694,Human Resources Manager,659-404-7627
47695,Assistant Media Planner,464-217-6542
47696,Administrative Assistant III,329-878-7583
47697,Assistant Media Planner,356-814-1974
47698,Budget/Accounting Analyst I,128-331-4464
47699,Analog Circuit Design manager,810-937-5614
47700,Registered Nurse,536-523-8388
47701,Geological Engineer,232-280-6652
47702,Food Chemist,432-642-9704
47703,Staff Accountant I,664-421-7645
47704,Account Executive,860-964-8734
47705,Chief Design Engineer,485-752-7756
47706,Senior Quality Engineer,604-985-7689
47707,Senior Sales Associate,931-335-7849
47708,Systems Administrator III,514-500-7759
47709,Assistant Media Planner,460-394-3364
47710,Recruiter,940-954-9024
47711,Tax Accountant,272-697-7708
47712,Senior Cost Accountant,745-511-7766
47713,Librarian,244-886-7493
47714,Software Test Engineer I,265-833-9410
47715,Data Coordinator,497-259-6685
47716,Design Engineer,866-133-2731
47717,Assistant Media Planner,571-173-0740
47718,Actuary,192-949-0537
47719,Speech Pathologist,990-431-2102
47720,Data Coordinator,534-736-1087
47721,Dental Hygienist,825-495-3673
47722,Geologist I,961-441-3934
47723,Account Representative II,939-903-6923
47724,Assistant Manager,304-400-1351
47725,Technical Writer,695-793-0487
47726,Junior Executive,951-962-3471
47727,Developer III,472-590-7691
47728,Teacher,551-104-4888
47729,Office Assistant III,993-391-1097
47730,Automation Specialist II,146-367-5838
47731,Assistant Professor,485-966-8604
47732,Civil Engineer,886-993-5973
47733,Marketing Manager,472-118-5095
47734,Structural Analysis Engineer,278-942-6518
47735,Librarian,713-856-2047
47736,Financial Advisor,896-555-6186
47737,Biostatistician I,531-928-3356
47738,Associate Professor,463-105-7898
47739,Actuary,816-193-3828
47740,Programmer Analyst IV,503-182-0777
47741,Staff Scientist,626-785-7538
47742,Recruiting Manager,682-836-0393
47743,Librarian,681-850-5986
47744,Sales Associate,957-887-3774
47745,Chemical Engineer,802-528-7882
47746,Professor,618-136-5264
47747,Software Engineer III,911-391-2763
47748,Structural Engineer,269-797-6028
47749,Nuclear Power Engineer,485-573-7967
47750,Software Test Engineer II,933-559-8942
47751,Assistant Media Planner,955-284-9188
47752,Engineer III,121-858-0957
47753,Research Associate,149-773-0198
47754,Food Chemist,926-613-7295
47755,Dental Hygienist,886-610-7896
47756,Occupational Therapist,481-727-9464
47757,Paralegal,201-986-7179
47758,Pharmacist,259-305-8293
47759,Senior Developer,686-808-6924
47760,Account Representative III,580-966-9273
47761,Automation Specialist II,635-855-4252
47762,Information Systems Manager,212-616-8973
47763,Help Desk Operator,700-659-4971
47764,Help Desk Technician,504-246-2295
47765,Paralegal,497-790-2787
47766,Actuary,336-121-8125
47767,Nurse Practicioner,524-708-0366
47768,Analyst Programmer,614-789-9627
47769,Registered Nurse,229-982-9371
47770,Analyst Programmer,282-214-7099
47771,Information Systems Manager,276-677-6761
47772,Speech Pathologist,938-614-7036
47773,Senior Sales Associate,414-678-2359
47774,Database Administrator I,322-103-9841
47775,Sales Representative,771-168-7031
47776,Help Desk Operator,829-273-7013
47777,Executive Secretary,949-203-3631
47778,Accounting Assistant IV,610-625-4949
47779,Physical Therapy Assistant,607-777-9755
47780,Account Representative I,342-421-0818
47781,Help Desk Technician,862-426-4668
47782,Systems Administrator III,245-497-9107
47783,Senior Cost Accountant,253-738-3639
47784,VP Product Management,724-772-6007
47785,Sales Representative,370-100-4367
47786,Research Associate,719-374-5797
47787,Technical Writer,485-429-7726
47788,Nurse Practicioner,465-512-1097
47789,VP Quality Control,476-727-4414
47790,Marketing Manager,869-777-8907
47791,Environmental Specialist,692-197-0552
47792,Web Designer III,239-767-9996
47793,Professor,528-415-8765
47794,Legal Assistant,956-790-3424
47795,Product Engineer,163-695-6901
47796,Research Associate,196-337-6303
47797,Tax Accountant,417-177-3641
47798,Programmer Analyst I,661-780-6052
47799,VP Marketing,455-249-8890
47800,Clinical Specialist,423-401-3122
47801,VP Product Management,689-545-1779
47802,Accounting Assistant IV,658-723-8505
47803,Health Coach I,738-564-2409
47804,Financial Analyst,869-996-9987
47805,Accountant IV,925-927-7618
47806,Electrical Engineer,502-293-7640
47807,Sales Representative,804-542-9923
47808,Research Assistant I,223-222-4144
47809,Assistant Media Planner,515-473-4041
47810,Senior Cost Accountant,993-439-6353
47811,Recruiter,132-186-6828
47812,Director of Sales,616-585-7104
47813,Staff Scientist,718-606-0322
47814,Marketing Manager,613-150-0514
47815,Food Chemist,756-265-7690
47816,Staff Scientist,787-738-1730
47817,VP Accounting,364-824-8538
47818,Senior Editor,220-659-5054
47819,Geologist I,249-136-5370
47820,Financial Advisor,305-857-4258
47821,Geologist IV,664-706-0925
47822,Senior Sales Associate,584-784-2200
47823,Financial Advisor,914-743-0849
47824,Research Associate,464-775-9405
47825,GIS Technical Architect,982-882-8781
47826,Statistician IV,730-114-7881
47827,Automation Specialist IV,360-752-2247
47828,Analog Circuit Design manager,641-728-0289
47829,Legal Assistant,269-313-8941
47830,Software Engineer IV,388-261-9658
47831,Software Consultant,603-948-6127
47832,Accountant III,943-588-4257
47833,Professor,915-954-3140
47834,VP Accounting,200-619-1244
47835,Human Resources Assistant I,300-731-9324
47836,Biostatistician II,940-596-3199
47837,Nurse Practicioner,824-525-0519
47838,Account Representative III,526-782-0229
47839,Community Outreach Specialist,255-635-3943
47840,Recruiter,854-801-2396
